,level_0,index,id,state_name,district_name,crop_year,season,crop,area,production,production_cc
3574,3574,196550,6244afe315052cfb22f1fe08,Haryana,JIND,2008,Rabi,Gram,391.0,NA,NA
3575,3575,196551,6244afe315052cfb22f1fe09,Haryana,JIND,2008,Rabi,Masoor,13.0,30.0,NA
3576,3576,196554,6244afe315052cfb22f1fe0c,Haryana,JIND,2008,Whole Year,Coriander,7.0,NA,NA
3577,3577,196556,6244afe315052cfb22f1fe0e,Haryana,JIND,2008,Whole Year,Sannhamp,3.0,NA,NA
3578,3578,196561,6244afe315052cfb22f1fe13,Haryana,KAITHAL,2008,Kharif,Jowar,17.0,NA,NA
3579,3579,196562,6244afe315052cfb22f1fe14,Haryana,KAITHAL,2008,Kharif,Maize,34.0,NA,NA
3580,3580,196563,6244afe315052cfb22f1fe15,Haryana,KAITHAL,2008,Kharif,Moong(Green Gram),7.0,1.0,NA
3581,3581,196565,6244afe315052cfb22f1fe17,Haryana,KAITHAL,2008,Kharif,Sesamum,54.0,53.0,100.0
3582,3582,196566,6244afe315052cfb22f1fe18,Haryana,KAITHAL,2008,Kharif,Urad,5.0,1.0,NA
3583,3583,196567,6244afe315052cfb22f1fe19,Haryana,KAITHAL,2008,Rabi,Barley,23.0,NA,NA
3584,3584,196568,6244afe315052cfb22f1fe1a,Haryana,KAITHAL,2008,Rabi,Gram,136.0,NA,NA
3585,3585,196573,6244afe315052cfb22f1fe1f,Haryana,KAITHAL,2008,Whole Year,Garlic,10.0,100.0,100.0
3586,3586,196577,6244afe315052cfb22f1fe23,Haryana,KAITHAL,2008,Whole Year,Turmeric,1.0,2.0,NA
3587,3587,196580,6244afe315052cfb22f1fe26,Haryana,KARNAL,2008,Kharif,Cotton(lint),58.0,NA,NA
3588,3588,196581,6244afe315052cfb22f1fe27,Haryana,KARNAL,2008,Kharif,Groundnut,2.0,NA,NA
3589,3589,196583,6244afe315052cfb22f1fe29,Haryana,KARNAL,2008,Kharif,Jowar,139.0,NA,NA
3590,3590,196585,6244afe315052cfb22f1fe2b,Haryana,KARNAL,2008,Kharif,Moong(Green Gram),23.0,18.0,NA
3591,3591,196587,6244afe315052cfb22f1fe2d,Haryana,KARNAL,2008,Kharif,Sesamum,23.0,105.67,NA
3592,3592,196588,6244afe315052cfb22f1fe2e,Haryana,KARNAL,2008,Kharif,Urad,79.0,114.6,100.0
3593,3593,196589,6244afe315052cfb22f1fe2f,Haryana,KARNAL,2008,Rabi,Barley,311.0,NA,NA
3594,3594,196598,6244afe315052cfb22f1fe38,Haryana,KARNAL,2008,Whole Year,Sannhamp,2.0,NA,NA
3595,3595,196602,6244afe315052cfb22f1fe3c,Haryana,KURUKSHETRA,2008,Kharif,Arhar/Tur,40.0,4.0,NA
3596,3596,196603,6244afe315052cfb22f1fe3d,Haryana,KURUKSHETRA,2008,Kharif,Bajra,47.0,NA,NA
3597,3597,196608,6244afe315052cfb22f1fe42,Haryana,KURUKSHETRA,2008,Rabi,Barley,1.0,NA,NA
3598,3598,196609,6244afe315052cfb22f1fe43,Haryana,KURUKSHETRA,2008,Rabi,Gram,66.0,NA,NA
3599,3599,196616,6244afe315052cfb22f1fe4a,Haryana,KURUKSHETRA,2008,Whole Year,Garlic,6.0,NA,NA
3600,3600,196623,6244afe315052cfb22f1fe51,Haryana,MAHENDRAGARH,2008,Kharif,Groundnut,44.0,114.0,200.0
3601,3601,196625,6244afe315052cfb22f1fe53,Haryana,MAHENDRAGARH,2008,Kharif,Sesamum,5.0,2.0,NA
3602,3602,196630,6244afe315052cfb22f1fe58,Haryana,MAHENDRAGARH,2008,Whole Year,Coriander,7.0,NA,NA
3603,3603,196631,6244afe315052cfb22f1fe59,Haryana,MAHENDRAGARH,2008,Whole Year,Dry chillies,2.0,NA,NA
3604,3604,196632,6244afe315052cfb22f1fe5a,Haryana,MAHENDRAGARH,2008,Whole Year,Onion,1.0,200.0,NA
3605,3605,196633,6244afe315052cfb22f1fe5b,Haryana,MAHENDRAGARH,2008,Whole Year,Sannhamp,4.0,NA,NA
3606,3606,196636,6244afe315052cfb22f1fe5e,Haryana,MEWAT,2008,Kharif,Cotton(lint),20.0,NA,NA
3607,3607,196638,6244afe315052cfb22f1fe60,Haryana,MEWAT,2008,Kharif,Moong(Green Gram),29.0,54.0,NA
3608,3608,196644,6244afe315052cfb22f1fe66,Haryana,MEWAT,2008,Rabi,Peas & beans (Pulses),7.0,NA,NA
3609,3609,196648,6244afe315052cfb22f1fe6a,Haryana,MEWAT,2008,Whole Year,Garlic,3.0,NA,NA
3610,3610,196650,6244afe315052cfb22f1fe6c,Haryana,MEWAT,2008,Whole Year,Sugarcane,48.0,46333.33,60000.0
3611,3611,196653,6244afe315052cfb22f1fe6f,Haryana,PALWAL,2008,Kharif,Cotton(lint),173.0,4000.0,NA
3612,3612,196657,6244afe315052cfb22f1fe73,Haryana,PALWAL,2008,Kharif,Moth,2.0,NA,NA
3613,3613,196660,6244afe315052cfb22f1fe76,Haryana,PALWAL,2008,Kharif,Urad,77.0,13.0,NA
3614,3614,196662,6244afe315052cfb22f1fe78,Haryana,PALWAL,2008,Rabi,Gram,1.0,NA,NA
3615,3615,196663,6244afe315052cfb22f1fe79,Haryana,PALWAL,2008,Rabi,Masoor,21.0,2.0,NA
3616,3616,196668,6244afe315052cfb22f1fe7e,Haryana,PANCHKULA,2008,Kharif,Arhar/Tur,37.0,60.0,NA
3617,3617,196670,6244afe315052cfb22f1fe80,Haryana,PANCHKULA,2008,Kharif,Cotton(lint),3.0,NA,NA
3618,3618,196671,6244afe315052cfb22f1fe81,Haryana,PANCHKULA,2008,Kharif,Groundnut,41.0,100.0,NA
3619,3619,196676,6244afe315052cfb22f1fe86,Haryana,PANCHKULA,2008,Kharif,Sesamum,45.0,5.0,NA
3620,3620,196678,6244afe315052cfb22f1fe88,Haryana,PANCHKULA,2008,Rabi,Barley,56.0,NA,NA
3621,3621,196683,6244afe315052cfb22f1fe8d,Haryana,PANCHKULA,2008,Whole Year,Coriander,5.0,3.0,NA
3622,3622,196691,6244afe315052cfb22f1fe95,Haryana,PANIPAT,2008,Kharif,Cotton(lint),22.0,NA,NA
3623,3623,196692,6244afe315052cfb22f1fe96,Haryana,PANIPAT,2008,Kharif,Maize,26.0,NA,NA
3624,3624,196693,6244afe315052cfb22f1fe97,Haryana,PANIPAT,2008,Kharif,Moong(Green Gram),3.0,NA,NA
3625,3625,196695,6244afe315052cfb22f1fe99,Haryana,PANIPAT,2008,Kharif,Sesamum,2.0,NA,NA
3626,3626,196696,6244afe315052cfb22f1fe9a,Haryana,PANIPAT,2008,Rabi,Barley,65.0,NA,NA
3627,3627,196697,6244afe315052cfb22f1fe9b,Haryana,PANIPAT,2008,Rabi,Gram,34.0,NA,NA
3628,3628,196698,6244afe315052cfb22f1fe9c,Haryana,PANIPAT,2008,Rabi,Masoor,44.0,82.33,100.0
3629,3629,196706,6244afe315052cfb22f1fea4,Haryana,PANIPAT,2008,Whole Year,Sannhamp,5.0,NA,NA
3630,3630,196712,6244afe315052cfb22f1feaa,Haryana,REWARI,2008,Kharif,Groundnut,89.0,87.75,100.0
3631,3631,196714,6244afe315052cfb22f1feac,Haryana,REWARI,2008,Kharif,Maize,1.0,NA,NA
3632,3632,196715,6244afe315052cfb22f1fead,Haryana,REWARI,2008,Kharif,Moong(Green Gram),6.0,4.0,NA
3633,3633,196716,6244afe315052cfb22f1feae,Haryana,REWARI,2008,Kharif,Moth,1.0,NA,NA
3634,3634,196718,6244afe315052cfb22f1feb0,Haryana,REWARI,2008,Kharif,Sesamum,153.0,95.25,NA
3635,3635,196720,6244afe315052cfb22f1feb2,Haryana,REWARI,2008,Rabi,Gram,101.0,NA,NA
3636,3636,196724,6244afe315052cfb22f1feb6,Haryana,REWARI,2008,Whole Year,Dry chillies,4.0,200.0,NA
3637,3637,196726,6244afe315052cfb22f1feb8,Haryana,REWARI,2008,Whole Year,Sannhamp,1.0,NA,NA
3638,3638,196727,6244afe315052cfb22f1feb9,Haryana,REWARI,2008,Whole Year,Sugarcane,23.0,NA,NA
3639,3639,196734,6244afe315052cfb22f1fec0,Haryana,ROHTAK,2008,Kharif,Sesamum,64.0,11.0,NA
3640,3640,196735,6244afe315052cfb22f1fec1,Haryana,ROHTAK,2008,Kharif,Urad,53.0,NA,NA
3641,3641,196740,6244afe315052cfb22f1fec6,Haryana,ROHTAK,2008,Whole Year,Coriander,6.0,NA,NA
3642,3642,196743,6244afe315052cfb22f1fec9,Haryana,SIRSA,2008,Kharif,Arhar/Tur,6.0,51.5,NA
3643,3643,196748,6244afe315052cfb22f1fece,Haryana,SIRSA,2008,Kharif,Jowar,51.0,NA,NA
3644,3644,196749,6244afe315052cfb22f1fecf,Haryana,SIRSA,2008,Kharif,Maize,6.0,NA,NA
3645,3645,196756,6244afe315052cfb22f1fed6,Haryana,SIRSA,2008,Rabi,Masoor,22.0,13.0,NA
3646,3646,196759,6244afe315052cfb22f1fed9,Haryana,SIRSA,2008,Whole Year,Coriander,3.0,NA,NA
3647,3647,196762,6244afe315052cfb22f1fedc,Haryana,SIRSA,2008,Whole Year,Onion,1.0,100.0,100.0
3648,3648,196764,6244afe315052cfb22f1fede,Haryana,SIRSA,2008,Whole Year,Sannhamp,1.0,NA,NA
3649,3649,196765,6244afe315052cfb22f1fedf,Haryana,SIRSA,2008,Whole Year,Sugarcane,41.0,NA,NA
3650,3650,196768,6244afe315052cfb22f1fee2,Haryana,SONIPAT,2008,Kharif,Cotton(lint),582.0,4750.0,4000.0
3651,3651,196771,6244afe315052cfb22f1fee5,Haryana,SONIPAT,2008,Kharif,Moong(Green Gram),26.0,75.25,100.0
3652,3652,196773,6244afe315052cfb22f1fee7,Haryana,SONIPAT,2008,Kharif,Sesamum,49.0,NA,NA
3653,3653,196774,6244afe315052cfb22f1fee8,Haryana,SONIPAT,2008,Kharif,Urad,3.0,100.0,100.0
3654,3654,196775,6244afe315052cfb22f1fee9,Haryana,SONIPAT,2008,Rabi,Barley,340.0,NA,NA
3655,3655,196776,6244afe315052cfb22f1feea,Haryana,SONIPAT,2008,Rabi,Gram,55.0,NA,NA
3656,3656,196777,6244afe315052cfb22f1feeb,Haryana,SONIPAT,2008,Rabi,Peas & beans (Pulses),13.0,100.0,100.0
3657,3657,196783,6244afe315052cfb22f1fef1,Haryana,SONIPAT,2008,Whole Year,Sannhamp,23.0,NA,NA
3658,3658,196785,6244afe315052cfb22f1fef3,Haryana,YAMUNANAGAR,2008,Kharif,Arhar/Tur,12.0,1.0,NA
3659,3659,196787,6244afe315052cfb22f1fef5,Haryana,YAMUNANAGAR,2008,Kharif,Cotton(lint),8.0,NA,NA
3660,3660,196789,6244afe315052cfb22f1fef7,Haryana,YAMUNANAGAR,2008,Kharif,Horse-gram,42.0,13.0,NA
3661,3661,196792,6244afe315052cfb22f1fefa,Haryana,YAMUNANAGAR,2008,Kharif,Sesamum,77.0,7.0,NA
3662,3662,196794,6244afe315052cfb22f1fefc,Haryana,YAMUNANAGAR,2008,Rabi,Barley,18.0,NA,NA
3663,3663,196795,6244afe315052cfb22f1fefd,Haryana,YAMUNANAGAR,2008,Rabi,Gram,128.0,NA,NA
3664,3664,196797,6244afe315052cfb22f1feff,Haryana,YAMUNANAGAR,2008,Rabi,Peas & beans (Pulses),6.0,29.0,NA
3665,3665,196801,6244afe315052cfb22f1ff03,Haryana,YAMUNANAGAR,2008,Whole Year,Coriander,7.0,NA,NA
3666,3666,196821,6244afe315052cfb22f1ff17,Himachal Pradesh,BILASPUR,2008,Rabi,Peas & beans (Pulses),2.0,7.0,NA
3667,3667,196847,6244afe315052cfb22f1ff31,Himachal Pradesh,HAMIRPUR,2008,Kharif,Dry chillies,1.0,1.0,1.0
3668,3668,196851,6244afe315052cfb22f1ff35,Himachal Pradesh,HAMIRPUR,2008,Kharif,Sannhamp,1.0,NA,NA
3669,3669,196857,6244afe315052cfb22f1ff3b,Himachal Pradesh,HAMIRPUR,2008,Rabi,Coriander,9.0,2.0,NA
3670,3670,196859,6244afe315052cfb22f1ff3d,Himachal Pradesh,HAMIRPUR,2008,Rabi,Gram,2.0,1.5,1.0
3671,3671,196860,6244afe315052cfb22f1ff3e,Himachal Pradesh,HAMIRPUR,2008,Rabi,Masoor,1.0,NA,NA
3672,3672,196865,6244afe315052cfb22f1ff43,Himachal Pradesh,KANGRA,2008,Kharif,Arhar/Tur,1.0,6.0,6.0
3673,3673,196937,6244afe315052cfb22f1ff8b,Himachal Pradesh,MANDI,2008,Kharif,Moth,1.0,NA,NA
3674,3674,197017,6244afe315052cfb22f1ffdb,Himachal Pradesh,SOLAN,2008,Kharif,Moong(Green Gram),1.0,NA,NA
3675,3675,197033,6244afe315052cfb22f1ffeb,Himachal Pradesh,UNA,2008,Kharif,Dry chillies,1.0,2.0,2.0
3676,3676,197188,6244afe315052cfb22f20086,Karnataka,BAGALKOT,2008,Rabi,Rapeseed &Mustard,1.0,4.0,NA
3677,3677,197245,6244afe315052cfb22f200bf,Karnataka,BANGALORE RURAL,2008,Whole Year,Cardamom,1.0,NA,NA
3678,3678,197519,6244afe315052cfb22f201d1,Karnataka,CHAMARAJANAGAR,2008,Whole Year,Cardamom,1.0,1.0,NA
3679,3679,197719,6244afe315052cfb22f20299,Karnataka,DAVANGERE,2008,Whole Year,Cardamom,1.0,NA,NA
3680,3680,198424,6244afe315052cfb22f2055a,Kerala,ERNAKULAM,2008,Whole Year,Sugarcane,2.0,230.0,230.0
3681,3681,198453,6244afe315052cfb22f20577,Kerala,KANNUR,2008,Whole Year,Cardamom,128.0,NA,NA
3682,3682,198470,6244afe315052cfb22f20588,Kerala,KASARAGOD,2008,Whole Year,Cardamom,368.0,NA,NA
3683,3683,198474,6244afe315052cfb22f2058c,Kerala,KASARAGOD,2008,Whole Year,Sugarcane,1.0,30.47,50.0
3684,3684,198490,6244afe315052cfb22f2059c,Kerala,KOLLAM,2008,Whole Year,Sugarcane,1.0,40.0,40.0
3685,3685,198607,6244afe315052cfb22f20611,Kerala,WAYANAD,2008,Whole Year,Sugarcane,7.0,23.8,30.0
3686,3686,198731,6244afe315052cfb22f2068d,Madhya Pradesh,BARWANI,2008,Kharif,Sunflower,1.0,1.0,NA
3687,3687,198791,6244afe315052cfb22f206c9,Madhya Pradesh,BHIND,2008,Whole Year,Coriander,1.0,1.0,1.0
3688,3688,198972,6244afe315052cfb22f2077e,Madhya Pradesh,DEWAS,2008,Kharif,Sunflower,1.0,NA,NA
3689,3689,198982,6244afe315052cfb22f20788,Madhya Pradesh,DEWAS,2008,Rabi,Urad,1.0,NA,NA
3690,3690,199012,6244afe315052cfb22f207a6,Madhya Pradesh,DHAR,2008,Rabi,Safflower,1.0,20.0,NA
3691,3691,199172,6244afe315052cfb22f20846,Madhya Pradesh,INDORE,2008,Whole Year,Sesamum,1.0,NA,NA
3692,3692,199211,6244afe315052cfb22f2086d,Madhya Pradesh,JHABUA,2008,Kharif,Ragi,1.0,NA,NA
3693,3693,199219,6244afe315052cfb22f20875,Madhya Pradesh,JHABUA,2008,Rabi,Rapeseed &Mustard,1.0,6.0,NA
3694,3694,199235,6244afe315052cfb22f20885,Madhya Pradesh,KATNI,2008,Kharif,Sannhamp,2.0,5.0,NA
3695,3695,199420,6244afe315052cfb22f2093e,Madhya Pradesh,NEEMUCH,2008,Kharif,Cotton(lint),1.0,68.25,NA
3696,3696,199434,6244afe315052cfb22f2094c,Madhya Pradesh,NEEMUCH,2008,Rabi,Safflower,1.0,NA,NA
3697,3697,199505,6244afe315052cfb22f20993,Madhya Pradesh,RAJGARH,2008,Rabi,Linseed,1.0,7.0,13.0
3698,3698,199515,6244afe315052cfb22f2099d,Madhya Pradesh,RAJGARH,2008,Whole Year,Small millets,1.0,NA,NA
3699,3699,199551,6244afe315052cfb22f209c1,Madhya Pradesh,REWA,2008,Kharif,Groundnut,1.0,4.33,NA
3700,3700,199583,6244afe315052cfb22f209e1,Madhya Pradesh,SAGAR,2008,Kharif,Ragi,1.0,4.0,4.0
3701,3701,199623,6244afe315052cfb22f20a09,Madhya Pradesh,SATNA,2008,Rabi,Urad,1.0,NA,NA
3702,3702,199741,6244afe315052cfb22f20a7f,Madhya Pradesh,SHEOPUR,2008,Kharif,Cotton(lint),2.0,394.75,NA
3703,3703,200229,6244afe315052cfb22f20c67,Maharashtra,KOLHAPUR,2008,Kharif,Moong(Green Gram),2000.0,1088.0,16.0
3704,3704,201876,6244afe315052cfb22f212d6,Punjab,KAPURTHALA,2008,Kharif,Sesamum,100.0,NA,NA
3705,3705,201902,6244afe315052cfb22f212f0,Punjab,MOGA,2008,Kharif,Sesamum,100.0,NA,NA
3706,3706,201926,6244afe315052cfb22f21308,Punjab,PATIALA,2008,Kharif,Urad,100.0,NA,NA
3707,3707,201943,6244afe315052cfb22f21319,Punjab,S.A.S NAGAR,2008,Kharif,Sesamum,100.0,100.0,100.0
3708,3708,201965,6244afe315052cfb22f2132f,Punjab,TARN TARAN,2008,Kharif,Urad,100.0,NA,NA
3709,3709,201967,6244afe315052cfb22f21331,Punjab,TARN TARAN,2008,Rabi,Peas & beans (Pulses),1000.0,680.0,NA
3710,3710,201997,6244afe315052cfb22f2134f,Rajasthan,AJMER,2008,Whole Year,Sweet potato,131.0,147.5,161.0
3711,3711,202018,6244afe315052cfb22f21364,Rajasthan,ALWAR,2008,Whole Year,Banana,2.0,NA,NA
3712,3712,202027,6244afe315052cfb22f2136d,Rajasthan,ALWAR,2008,Whole Year,Sweet potato,28.0,83.0,101.0
3713,3713,202053,6244afe315052cfb22f21387,Rajasthan,BANSWARA,2008,Whole Year,Garlic,1.0,2.5,NA
3714,3714,202059,6244afe315052cfb22f2138d,Rajasthan,BARAN,2008,Kharif,Cotton(lint),1.0,7.0,NA
3715,3715,202066,6244afe315052cfb22f21394,Rajasthan,BARAN,2008,Kharif,Other Kharif pulses,1.0,1.0,1.0
3716,3716,202079,6244afe315052cfb22f213a1,Rajasthan,BARAN,2008,Whole Year,Banana,1.0,NA,NA
3717,3717,202087,6244afe315052cfb22f213a9,Rajasthan,BARAN,2008,Whole Year,Sweet potato,3.0,12.0,12.0
3718,3718,202108,6244afe315052cfb22f213be,Rajasthan,BARMER,2008,Whole Year,Sweet potato,18.0,NA,NA
3719,3719,202138,6244afe315052cfb22f213dc,Rajasthan,BHARATPUR,2008,Whole Year,Sweet potato,139.0,690.5,920.0
3720,3720,202139,6244afe315052cfb22f213dd,Rajasthan,BHARATPUR,2008,Whole Year,Tobacco,1.0,NA,NA
3721,3721,202169,6244afe315052cfb22f213fb,Rajasthan,BHILWARA,2008,Whole Year,Sweet potato,8.0,65.0,65.0
3722,3722,202190,6244afe315052cfb22f21410,Rajasthan,BIKANER,2008,Whole Year,Banana,4.0,NA,NA
3723,3723,202222,6244afe315052cfb22f21430,Rajasthan,BUNDI,2008,Whole Year,Sweet potato,161.0,1138.0,1995.0
3724,3724,202252,6244afe315052cfb22f2144e,Rajasthan,CHITTORGARH,2008,Whole Year,Sweet potato,2.0,52.5,103.0
3725,3725,202269,6244afe315052cfb22f2145f,Rajasthan,CHURU,2008,Whole Year,Garlic,1.0,NA,NA
3726,3726,202272,6244afe315052cfb22f21462,Rajasthan,CHURU,2008,Whole Year,Sweet potato,3.0,NA,NA
3727,3727,202324,6244afe315052cfb22f21496,Rajasthan,DHOLPUR,2008,Whole Year,Sweet potato,48.0,71.5,103.0
3728,3728,202368,6244afe315052cfb22f214c2,Rajasthan,GANGANAGAR,2008,Rabi,Linseed,7.0,135.0,NA
3729,3729,202380,6244afe315052cfb22f214ce,Rajasthan,GANGANAGAR,2008,Whole Year,Sannhamp,2.0,1.0,NA
3730,3730,202407,6244afe315052cfb22f214e9,Rajasthan,HANUMANGARH,2008,Whole Year,Sannhamp,3.0,NA,NA
3731,3731,202435,6244afe315052cfb22f21505,Rajasthan,JAIPUR,2008,Whole Year,Sweet potato,7.0,31.0,31.0
3732,3732,202468,6244afe315052cfb22f21526,Rajasthan,JALORE,2008,Kharif,Urad,1.0,42.0,NA
3733,3733,202482,6244afe315052cfb22f21534,Rajasthan,JALORE,2008,Whole Year,Sweet potato,69.0,293.5,482.0
3734,3734,202512,6244afe315052cfb22f21552,Rajasthan,JHALAWAR,2008,Whole Year,Sweet potato,85.0,300.5,366.0
3735,3735,202536,6244afe315052cfb22f2156a,Rajasthan,JHUNJHUNU,2008,Whole Year,Sweet potato,10.0,15.0,18.0
3736,3736,202560,6244afe315052cfb22f21582,Rajasthan,JODHPUR,2008,Whole Year,Sweet potato,39.0,19.5,33.0
3737,3737,202580,6244afe315052cfb22f21596,Rajasthan,KARAULI,2008,Whole Year,Banana,2.0,NA,NA
3738,3738,202587,6244afe315052cfb22f2159d,Rajasthan,KARAULI,2008,Whole Year,Sweet potato,7.0,46.5,49.0
3739,3739,202592,6244afe315052cfb22f215a2,Rajasthan,KOTA,2008,Kharif,Cotton(lint),1.0,1.5,NA
3740,3740,202640,6244afe315052cfb22f215d2,Rajasthan,NAGAUR,2008,Whole Year,Sweet potato,503.0,652.0,846.0
3741,3741,202668,6244afe315052cfb22f215ee,Rajasthan,PALI,2008,Whole Year,Sweet potato,15.0,11.5,15.0
3742,3742,202672,6244afe315052cfb22f215f2,Rajasthan,PRATAPGARH,2008,Kharif,Dry ginger,2.0,NA,NA
3743,3743,202699,6244afe315052cfb22f2160d,Rajasthan,RAJSAMAND,2008,Kharif,Arhar/Tur,6.0,3.0,3.0
3744,3744,202718,6244afe315052cfb22f21620,Rajasthan,RAJSAMAND,2008,Whole Year,Banana,1.0,NA,NA
3745,3745,202727,6244afe315052cfb22f21629,Rajasthan,RAJSAMAND,2008,Whole Year,Sweet potato,1.0,14.0,14.0
3746,3746,202757,6244afe315052cfb22f21647,Rajasthan,SAWAI MADHOPUR,2008,Whole Year,Sweet potato,7.0,36.0,60.0
3747,3747,202783,6244afe315052cfb22f21661,Rajasthan,SIKAR,2008,Whole Year,Sweet potato,62.0,700.0,910.0
3748,3748,202793,6244afe315052cfb22f2166b,Rajasthan,SIROHI,2008,Kharif,Moth,1.0,40.5,39.0
3749,3749,202813,6244afe315052cfb22f2167f,Rajasthan,SIROHI,2008,Whole Year,Sweet potato,8.0,18.0,18.0
3750,3750,202815,6244afe315052cfb22f21681,Rajasthan,TONK,2008,Kharif,Arhar/Tur,8.0,4.0,NA
3751,3751,202844,6244afe315052cfb22f2169e,Rajasthan,TONK,2008,Whole Year,Sweet potato,60.0,219.0,130.0
3752,3752,202878,6244afe315052cfb22f216c0,Rajasthan,UDAIPUR,2008,Whole Year,Sweet potato,2.0,NA,NA
3753,3753,202920,6244afe315052cfb22f216ea,Tamil Nadu,ARIYALUR,2008,Kharif,Rice,24574.0,88727.6,NA
3754,3754,202921,6244afe315052cfb22f216eb,Tamil Nadu,ARIYALUR,2008,Whole Year,Arhar/Tur,209.0,172.33,NA
3755,3755,202922,6244afe315052cfb22f216ec,Tamil Nadu,ARIYALUR,2008,Whole Year,Bajra,565.0,1082.0,NA
3756,3756,202923,6244afe315052cfb22f216ed,Tamil Nadu,ARIYALUR,2008,Whole Year,Banana,190.0,5831.33,NA
3757,3757,202924,6244afe315052cfb22f216ee,Tamil Nadu,ARIYALUR,2008,Whole Year,Cashewnut,31113.0,7681.0,NA
3758,3758,202925,6244afe315052cfb22f216ef,Tamil Nadu,ARIYALUR,2008,Whole Year,Castor seed,27.0,7.0,NA
3759,3759,202926,6244afe315052cfb22f216f0,Tamil Nadu,ARIYALUR,2008,Whole Year,Coconut,335.0,1435066.67,NA
3760,3760,202927,6244afe315052cfb22f216f1,Tamil Nadu,ARIYALUR,2008,Whole Year,Coriander,460.0,58.0,NA
3761,3761,202928,6244afe315052cfb22f216f2,Tamil Nadu,ARIYALUR,2008,Whole Year,Cotton(lint),3566.0,11033.0,NA
3762,3762,202929,6244afe315052cfb22f216f3,Tamil Nadu,ARIYALUR,2008,Whole Year,Dry chillies,1774.0,391.67,NA
3763,3763,202930,6244afe315052cfb22f216f4,Tamil Nadu,ARIYALUR,2008,Whole Year,Groundnut,14528.0,27002.0,NA
3764,3764,202931,6244afe315052cfb22f216f5,Tamil Nadu,ARIYALUR,2008,Whole Year,Jowar,6674.0,7043.0,NA
3765,3765,202932,6244afe315052cfb22f216f6,Tamil Nadu,ARIYALUR,2008,Whole Year,Maize,9797.0,23891.0,NA
3766,3766,202933,6244afe315052cfb22f216f7,Tamil Nadu,ARIYALUR,2008,Whole Year,Moong(Green Gram),39.0,7.5,NA
3767,3767,202934,6244afe315052cfb22f216f8,Tamil Nadu,ARIYALUR,2008,Whole Year,Onion,21.0,393.5,NA
3768,3768,202935,6244afe315052cfb22f216f9,Tamil Nadu,ARIYALUR,2008,Whole Year,Ragi,13.0,130.0,NA
3769,3769,202936,6244afe315052cfb22f216fa,Tamil Nadu,ARIYALUR,2008,Whole Year,Sugarcane,8608.0,849819.4,NA
3770,3770,202937,6244afe315052cfb22f216fb,Tamil Nadu,ARIYALUR,2008,Whole Year,Sunflower,221.0,283.0,NA
3771,3771,202938,6244afe315052cfb22f216fc,Tamil Nadu,ARIYALUR,2008,Whole Year,Sweet potato,2.0,29.0,NA
3772,3772,202939,6244afe315052cfb22f216fd,Tamil Nadu,ARIYALUR,2008,Whole Year,Tapioca,258.0,8265.0,NA
3773,3773,202940,6244afe315052cfb22f216fe,Tamil Nadu,ARIYALUR,2008,Whole Year,Turmeric,10.0,292.67,NA
3774,3774,202941,6244afe315052cfb22f216ff,Tamil Nadu,ARIYALUR,2008,Whole Year,Urad,1192.0,781.5,NA
3775,3775,203110,6244afe315052cfb22f217a8,Tamil Nadu,KANCHIPURAM,2008,Whole Year,Horse-gram,1.0,11.0,20.0
3776,3776,203132,6244afe315052cfb22f217be,Tamil Nadu,KANNIYAKUMARI,2008,Whole Year,Moong(Green Gram),2.0,1.0,1.0
3777,3777,203171,6244afe315052cfb22f217e5,Tamil Nadu,KRISHNAGIRI,2008,Whole Year,Black pepper,2.0,1.0,1.0
3778,3778,203227,6244afe315052cfb22f2181d,Tamil Nadu,NAGAPATTINAM,2008,Kharif,Small millets,1.0,NA,NA
3779,3779,203254,6244afe315052cfb22f21838,Tamil Nadu,NAMAKKAL,2008,Whole Year,Coriander,1.0,7.75,1.0
3780,3780,203307,6244afe315052cfb22f2186d,Tamil Nadu,PUDUKKOTTAI,2008,Whole Year,Castor seed,2.0,1.0,1.0
3781,3781,203501,6244afe315052cfb22f2192f,Tamil Nadu,THIRUVARUR,2008,Kharif,Small millets,1.0,NA,NA
3782,3782,203523,6244afe315052cfb22f21945,Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Black pepper,1.0,NA,NA
3783,3783,203555,6244afe315052cfb22f21965,Tamil Nadu,TIRUNELVELI,2008,Whole Year,Castor seed,88.0,21.0,26.0
3784,3784,203577,6244afe315052cfb22f2197b,Tamil Nadu,TIRUPPUR,2008,Kharif,Rice,11060.0,38008.2,NA
3785,3785,203578,6244afe315052cfb22f2197c,Tamil Nadu,TIRUPPUR,2008,Whole Year,Arecanut,42.0,48.0,NA
3786,3786,203579,6244afe315052cfb22f2197d,Tamil Nadu,TIRUPPUR,2008,Whole Year,Arhar/Tur,103.0,281.67,NA
3787,3787,203580,6244afe315052cfb22f2197e,Tamil Nadu,TIRUPPUR,2008,Whole Year,Bajra,208.0,590.0,NA
3788,3788,203581,6244afe315052cfb22f2197f,Tamil Nadu,TIRUPPUR,2008,Whole Year,Banana,3939.0,110813.33,NA
3789,3789,203582,6244afe315052cfb22f21980,Tamil Nadu,TIRUPPUR,2008,Whole Year,Black pepper,1.0,NA,NA
3790,3790,203583,6244afe315052cfb22f21981,Tamil Nadu,TIRUPPUR,2008,Whole Year,Cashewnut,247.0,82.33,NA
